Temperature,Exposure duration,pH,Light,Type,Size,Concentration,Transcription,Cellular community - prokaryotes,Amino acid metabolism,Drug resistance: antimicrobial,"Folding, sorting and degradation",Infectious disease: bacterial,Lipid metabolism,Membrane transport,Translation,Carbohydrate metabolism,Xenobiotics biodegradation and metabolism,Energy metabolism
16,56,5.8,16,PLA,115,5,812230.99,79548.89,629582.16,13064.12,231948.95,16704.77,316422.73,299125.3,851153.98,97020.01,12594.86,157671
30,7,7.4,0,Others,125,#N/A,5710034.64,596747.51,3843809.23,102719.82,1252902.64,87534.13,1965513.13,2157813.81,2994754.66,173524.02,320614.45,1295110.91
18,7,#N/A,#N/A,PS,150,0.1,30919769.69,4374944.46,15509927.77,1325137.04,3815835.14,1158578.93,8129455.62,19029801.91,8476168.69,438876.22,2099672.12,5324414.42
37,7,#N/A,#N/A,PS,150,0.1,14392328.13,2172476.27,8396031.25,176027.43,2209895.29,202934,4826321.35,6768719.25,5313639.62,318801.61,1219553.42,3967222.39
20,56,NA,16,PVC,165,0.1,466004.45,46998.13,366585.1,10078.52,147289.94,10346.35,193120.97,160843.91,408880.47,22982.72,7972.84,104398.9
20,56,NA,16,PVC,165,0.1,612474.7,62876.73,479378.6,13383.85,190939.72,13905.05,252730.38,215456.8,529083.27,29689.83,11320.98,138354.08
20,56,NA,16,PVC,165,0.1,858983.77,85061.54,682822.05,17727.66,275527.78,18668.11,350482.25,288621.11,773553.16,42708.46,13638.85,192413.76
25,28,7,NA,PS,174,1.44,3027437.66,313922.36,1850325.92,54128.27,631803.88,70487.78,968812.92,1227289.74,1756677.75,91848.39,106347.71,627064.48
25,28,7,NA,PS,174,1.44,1545989.29,132102.54,1078855.62,30709.24,431468.93,32698.75,712613.01,581056.8,1232747.76,70617.36,31465.63,354682.4
25,28,7,NA,PS,174,1.44,2448569.89,245881.13,1692505.39,37962.73,626843.49,50848.87,1022905.6,968751.64,1776559.28,102653.18,80623.18,532228.76
25,28,7,NA,PS,174,1.44,3237622.03,364028.25,2004325.62,71144.1,747847.78,90628.39,1123144.79,1396022.92,2106687.25,105203.78,78786.1,720699.77
25,28,7,NA,PS,174,1.44,2401387.39,175897.99,1670645.83,19461.82,651985.24,31224,1403377.28,770145.37,1662530.87,160373.32,92482.21,476288.03
25,28,7,NA,PE,180,1.44,2490766.1,253476.02,1595465.07,49083.11,527060.79,53266.9,885564.91,1025233.2,1417609.23,79558.14,122821.46,520588.55
25,28,7,NA,PE,180,1.44,2227568.21,207606.08,1492210.05,28025.85,511058.2,40776.32,789439.84,864307.14,1389208.16,80646.61,94236.56,468160.82
25,28,7,NA,PE,180,1.44,1800304.29,161140.1,1155366.06,27131.55,403969.14,39884.55,620076.53,722457.95,1125706.36,63160.52,67702.8,388757.48
25,28,7.2,12,PS,200,0.000036,561499.21,63645.48,425035.36,13654.69,152995.29,8870.74,222880.15,245866.28,445168.8,36869.51,7936.69,122437.99
25,28,7.2,12,PS,200,0.000036,461388.76,53898.29,338347.07,13115.91,120204.68,8491.65,182233.22,211636.29,340664.58,29002.66,8880.07,99787.99
25,28,7.2,12,PS,200,0.000036,1307942.63,123827.32,1004353.31,24577.19,388078.91,21525.69,518446.06,541852.21,1156485.22,75946.18,8925.32,304731.31
25,28,7.2,12,PS,200,0.000036,557391,63515.18,407439.74,14863.56,146772.47,10508.25,216970.27,252771.83,420343.17,33747.76,9859.18,120819.34
25,28,7.2,12,PS,200,0.000036,1755065.55,187202.31,1358592.07,36543.62,501962.72,25146.75,700780.24,738247.29,1487470.7,114992.89,16008.63,392337.28
28,14,NA,12,PE,200,0.0002,3913546.97,263705.67,2232040.09,147153.75,801919.95,80275.74,1213574.38,1567707.61,2102237.63,98724.8,62405.81,799104.65
28,35,NA,12,PE,200,0.0002,6686838.82,631799.5,3630423.96,200436.66,1208807.24,130312.17,1900538.27,4030530.3,3374347.89,165777.59,90383.31,1290495.21
25,35,NA,12,PE,200,0.0002,4198189.08,418545.54,2479027.57,121016.2,888800.34,88022.84,1359211.15,2260340.86,2447467.68,123140.56,79620.78,892045.03
25,35,NA,12,PE,200,0.0002,5569211.01,459727.74,3099108.1,181398.01,1094758.56,108736.55,1632167.14,2714380.44,2990006.61,145469.24,89893.88,1124726.18
28,14,NA,12,PE,200,0.002,4129009.83,316153.86,2310451.01,149010.18,825250.9,82725.88,1257076.45,1889688,2182560.42,103420.17,61200.88,839273.65
25,35,NA,12,PE,200,0.002,3485261.81,296210.76,2031138.01,116523.72,693036.8,73639.81,1016081.39,1853685.71,1946544.47,94600.99,51907.39,706941.09
25,35,NA,12,PE,200,0.002,4478108.25,268971.05,2394023.26,176908.55,852199.2,84012.65,1218560.32,1716320.7,2269564.39,104779.57,55267.96,875448.12
25,35,NA,12,PE,200,0.002,4384077.8,394764.73,2531636.8,133869.44,938124.81,86092.67,1363166.66,2067931.15,2544400.05,124240.81,77586,937636.29
25,35,NA,12,PE,200,0.002,4388060.42,449164.16,2634716.15,131964.36,938878.83,93605.33,1457124.84,2472268.43,2571163.91,128557.54,79081.62,929291.81
25,35,NA,12,PE,200,0.002,2722146.4,233511.88,1525493.48,91473.42,519896.03,55719.01,746324.86,1552461.97,1477103.15,71828.39,33429.64,534736.65
28,14,NA,12,PE,200,0.02,5390944.09,526165.34,2940230.97,137290.37,1049837.84,95350.68,1551790.34,2831433.43,2928674.15,150204.46,139248.18,1129332.47
25,35,NA,12,PE,200,0.02,8961595.96,763667.4,5209001.71,301417.09,1841461.86,190725.07,2734721.62,4610171.52,5088916.43,246946.53,146629.93,1869034.09
25,35,NA,12,PE,200,0.02,7620868.22,610578.93,4200357.98,209778.9,1394528.31,147250.44,1923382.25,4087288.65,4053142.6,202904.67,115550.37,1435895.65
25,35,NA,12,PE,200,0.02,8365846.56,718449.76,4662074.19,252342.69,1588868.56,166515.58,2289673.81,4647253.53,4506157.21,224472.75,123609.02,1629309.49
25,35,NA,12,PE,200,0.02,7021504.06,689487.21,3935937.94,170798.38,1401220.76,123938.16,2030296.23,3655870.57,3912047.43,203721.45,167541.08,1438282.96
25,35,NA,12,PE,200,0.02,5692685.31,594607.68,3313667.83,169257.17,1189427.6,117398.56,1826801.36,3343833.39,3255920.07,163393.33,103407.6,1186132.75
25,5,7.88,14,PE,225,0.012,608711.41,61846,379031.88,11708.43,122904.44,8682.4,212118.72,261515.08,320274.75,32567.74,23553.95,135849.28
25,5,7.88,14,PE,225,0.012,2812980.09,281541.24,1713230.67,42447.22,555159.73,37440.52,963457.06,1125771.14,1492529.19,143401,104633.1,585220.75
25,5,7.88,14,PE,225,0.012,433332.77,43911.46,263289.87,8056.71,83449.68,6561.54,143984.33,182820.19,227393.04,23476.91,15447.51,91717.12
28,7,7.4,NA,PE,350,0.12,15283339.88,1178761.09,8546529.62,480958.97,2830176.12,313767.66,4039944.47,8033563.16,8265845.46,430240.04,217154.89,2976835.27
28,14,7.4,NA,PE,350,0.12,29599433.92,2316883.51,16918201.94,552144.7,5518292.99,560517.48,9173128.86,13487225.15,16037490.64,1062874.36,924938.12,6348738.57
28,30,7.4,NA,PE,350,0.12,18827744.66,1546173.65,10964644.76,282903.27,3507938.61,362717.62,5862725.31,7767311.38,10032179.68,641961.66,782376.04,4346083.02
28,30,7.4,NA,PE,350,0.12,17415877.46,1455399.06,10504530.59,328227.32,3321811.51,336040.59,5755197.57,7801161.45,9665069.3,626885.06,647404.56,3916666.01
28,30,7.4,NA,PE,350,0.12,21592366.45,1797510.46,12785941.33,341064.43,3960091.75,386642.58,7118576.49,9582544.68,11248053.59,708249.36,969612.6,5043638.52
18,14,7.4,0,PS,600,20,367529.81,28936.1,257273.33,6128.7,99371.36,11293.8,130573.5,175572.53,288103.5,15057.39,5470.16,84253.71
27,14,7.4,0,PS,600,20,1141859.87,93419.75,784305.56,21234.03,297679.86,35617.92,401013.19,552969.18,855030.7,44579.99,22134.22,258785.73
18,14,7.4,0,PS,600,20,463138.96,39382.22,303814.73,9855.52,110485.41,14808.03,157173.97,225994.5,312357.04,16393.92,13285.26,103049.97
18,14,7.4,0,PS,600,20,1304644.94,100294.75,771544.85,24219.5,259562.03,33725.29,381911.5,640708.67,741091.57,40723.86,39234.58,279827.75
27,14,7.4,0,PS,600,20,1441379.07,106500.99,850352.95,24837.97,286539.94,36695.97,416297.95,702196.13,823917.26,45449.65,40709.77,310804.53
27,14,7.4,0,PS,600,20,268145.77,22542.77,155924.85,5763.61,51037.26,7686.22,78679.58,135096.73,142836.63,7800.08,10553.7,56880.08
27,14,7.4,0,PS,600,20,521987.69,40451.58,305525.13,9665.19,101748.45,13827.78,150372.9,259576.74,291058.94,16059.9,16390.28,111377.72
27,14,7.4,0,PE,600,20,1286014.38,119666.42,779811.08,33046.96,261793.07,38610.39,407243.88,644327.21,718415.8,37491.09,54118.75,272518.96
27,14,7.4,0,PE,600,20,1396523.33,131202.21,863147.08,35646.76,295185.89,42641.84,451826.92,700482.91,812535.28,42255.54,55723.42,297636.3
27,14,7.4,0,PS,600,20,1322706.58,135314.51,781711.44,37519.74,254976.53,41673.33,409732.18,689210.96,691240.78,36128.99,59109.32,269165.3
27,14,7.4,0,PE,600,20,2206176.89,224592.81,1315128.92,63826.04,432127.68,72676.39,688909.25,1138955.06,1167374.97,60586.14,95184.34,451357.19
27,14,7.4,0,PS,600,20,1779105.99,175066.28,1058923.51,49557.82,346980.6,57901.08,557144.64,890786.78,931594.06,48905.4,80647.4,370266
27,14,7.4,0,PS,600,20,959628.96,85016.52,600634.26,22771.11,209540.91,29730.08,312349.65,467640.81,582130.42,30644.73,33849.04,208036.76
27,14,7.4,0,PE,600,20,2572100.85,229420.51,1489595.34,63743.55,482434.89,77320.91,747736.89,1334842.2,1337403.71,72313.14,92556.99,527182.02
27,14,7.4,0,PE,600,20,395161.84,33523.7,245991.81,9161.05,85607.41,11760.52,129236.23,186608.24,237055.79,12445.98,14808.65,87307.37
27,14,7.4,0,PS,600,20,2076034.41,187771.28,1314248.36,46882.13,466647,67231.57,673397.79,1020341.18,1313631.97,68587.33,61543.37,448091.1
27,14,7.4,0,PS,600,20,1124455.49,102016.54,723832,25739.86,260159.63,35293.73,378548.9,552258.68,729057.61,38579.29,33730.73,243329.32
27,14,7.4,0,PE,600,20,667215.32,64315.6,402440.33,17625.69,134547.08,21819.16,211072.99,340841.91,367442.55,19324.47,29371.24,140666.12
27,14,7.4,0,PE,600,20,1153950.93,100075.52,758429.04,25372.5,276080.1,33612.02,394804.56,549603.37,777162.76,40495.71,31985.33,254587.22
27,14,7.4,0,PS,600,20,947928.57,81333.73,617119.08,20770.21,223580.26,28085.82,321432.03,449309.22,628112.32,32879.31,26885.87,209403.24
27,14,7.4,0,PS,600,20,224003.02,18090.92,149618.8,4123.16,55405.81,6583.17,77252.48,107633.28,158292.78,8376.28,6268.7,50922.88
27,14,7.4,0,PE,600,20,322962.01,28264.36,207707.17,7296.57,73849.3,10144.64,108634.38,159298.12,206242.84,10835.8,11719.09,71585.84
27,14,7.4,0,PS,600,20,1828182.66,163737.61,1186050.01,41851.54,428399.32,65090.75,611132.26,915917.19,1205384.92,62969.97,54507.73,399775.1
27,14,7.4,0,PE,600,20,904546.37,70958.38,534460.37,16819.96,179945.18,24883.47,262328.21,453400.77,514824.52,28206.26,27064.66,193244.52
27,14,7.4,0,PE,600,20,2369303.03,231165.88,1447163.36,64198.23,488985.28,82471.2,747953.96,1245776.76,1343282.44,70368.7,92746.33,492903.86
27,14,7.4,0,PS,600,20,769335.99,75830.17,422460.71,22414.58,127342.35,25708.44,214247.59,420169.97,340024.84,18402.46,36448.08,152064.72
27,14,7.4,0,PS,600,20,944952.68,90315.73,522678.44,25519.79,160085.94,30636.41,261612.03,513597.33,435320.04,23690.34,41867.93,188200.94
27,14,7.4,0,PE,600,20,450356.55,41667.31,258222.3,11370.97,82579.53,14310.4,129911.8,239843.03,227191.02,12273.32,18486.88,92370.1
27,14,7.4,0,PE,600,20,399671.68,37518.9,227257.05,9934.12,72160.9,12435.12,114058.25,212881.44,199396.14,10930.74,16260.92,81397.31
27,14,7.4,0,PS,600,20,1513201.2,141079.55,884251.45,37788.65,288685.09,48285.51,442604.93,805812.25,801513.03,42967.22,56030.24,308974.17
27,14,7.4,0,PS,600,20,743726.66,71201.64,419538.81,20110.75,131986.59,26491.78,224715.69,351288.48,348674.49,18984.91,37066.56,158503.65
27,14,7.4,0,PS,600,20,1894748.2,198872.36,1071568.46,58771.11,335513.48,77411.02,569850.96,942285.55,870243.54,46052.59,93263.02,388993.78
27,14,7.4,0,PS,600,20,549723.46,52436.14,302933.57,16816.57,90871.14,17080.11,165994.82,256726.57,230890.74,12550.52,28825.07,114831.85
27,14,7.4,0,PE,600,20,869264.59,74600.53,531666.74,17787.57,183412.5,25755.75,264365.2,446521.59,523098.09,28325.49,25277.72,184466.46
27,14,7.4,0,PS,600,20,1399695.47,136541.25,774344.94,46074.07,231590.97,44382.21,429858.73,648791.38,576720.18,31327.88,75462.29,291568.05
27,14,7.4,0,PE,600,20,1207727.52,118201.82,659162.65,38742.87,195559.26,39307.09,361728.25,575582.95,489280.87,26463.06,66568.98,250474.84
27,14,7.4,0,PE,600,20,640931.92,59402.89,356553.17,19800.22,107790.61,20140.54,195398.57,293596.66,273806.51,14802.86,32574.47,135019.52
27,14,7.4,0,PE,600,20,2806258.29,273842.05,1556986.78,86916.91,476127.92,111448.45,833578.86,1339923.72,1221762.47,65951.4,134839.2,583456.37
27,14,7.4,0,PS,600,20,1076189.46,104738.53,651490.22,29519.95,218210.95,36597.14,342054.83,551337.75,594137.17,31329.92,44295.71,225411.94
27,14,7.4,0,PE,600,20,1746223.99,187100.72,979473.61,60212.07,294531.15,63865.95,519681.62,963835.78,758185.12,39581.28,99054.11,343239.23
27,14,7.4,0,PE,600,20,739327.85,69433.03,437070.13,18715.56,143822.24,24568.64,232602.23,371910.24,389733.09,20909.2,37378.8,159489.34
27,14,7.4,0,PE,600,20,3117529.6,302647.8,1892912.25,86980.08,633295.38,109277.52,990797.31,1627786.47,1722487.26,90103.62,136166.59,652488.78
27,14,7.4,0,PS,600,20,540791.11,50290.7,330147.63,14072.25,111281.53,18002.3,174529.41,275068.84,303622.77,16015.83,25189.64,116276.41
27,14,7.4,0,PE,600,20,620876.43,60654.69,371733.21,17134.19,122927.14,21280.79,194990.84,323358.82,333483.03,17505.37,28694.49,130150.15
22,60,NA,12,PP,700,10,264174.98,21668.94,161932.62,6356.39,67564.38,5006.74,122088.18,114607.19,204484.35,17524.08,5363.78,55979.8
22,60,NA,12,PP,700,10,207128.2,16443.3,128104.82,4671.5,54030.64,4127.32,86956.88,85807.91,168714.49,15325.21,3962.71,43949.7
22,60,NA,12,PP,700,10,266961.79,23983.78,172683.5,6334.99,67953.23,6486.9,112621.97,113823.28,207999.09,18676.22,6922.87,58839.14
22,60,NA,12,PP,700,10,288654.46,22575.4,170733.95,6254.28,71243.81,7099.28,109792.63,120595.74,218930.2,19024.78,6460.62,62651.69
22,60,NA,12,PP,700,10,194951.91,14906.12,119318.14,4041.82,50541.89,3968.09,79667.93,78371.8,159481.5,14927.8,3977.72,41178.98
22,60,NA,12,PP,700,10,181615.02,12886.17,100983.72,3455.99,45248.4,3261.39,64254.25,72305.53,142741.3,12466.86,3592.31,38416.1
22,60,NA,12,PP,700,10,235021.69,20664.94,157668.24,6503.61,63489.16,5170.99,108597.34,105013.5,196300.45,18046.89,3635.81,50118.85
22,60,NA,12,PP,700,10,87457.89,7652.75,55056.48,2202.34,22286.8,1888.8,40354.03,38700.73,68457.5,6128.59,1781.22,18186.98
22,60,NA,12,PP,700,10,254721.26,20219.11,148458.55,5243.56,63600.46,5174.3,95764.89,104709.67,198630.23,17542.78,4786,53714.94
22,60,NA,12,PP,700,10,407365.54,34522.12,260435.2,8666.79,106291.76,8595.46,172834.34,163547.29,336052.74,31828.95,12437.58,90798.95
22,60,NA,12,PP,700,10,313348.46,24105.06,176406.41,6548.03,76454.77,5973.91,115295.9,130898.43,239954.36,21113.81,5938.54,64993.12
22,60,NA,12,PP,700,10,196088.85,16614.13,122232.05,5087.73,50462.97,3742.19,96072.65,88090.77,152749.45,13177.17,3636.33,40812.32
28,7,7.4,NA,PE,750,0.12,8035805.14,626288.71,4662460.38,151896.39,1491119.35,136498.9,2547947.63,3329083.06,4135250.64,245868.67,332909.6,1859964.14
28,30,7.4,NA,PE,750,0.12,20303709.05,1805716.73,11826415.4,374599.77,3852160.38,395641,6537651.77,8936591.37,10943934.82,729298.66,786538.82,4500224.97
28,30,7.4,NA,PE,750,0.12,22760156.67,1815078.34,13160745.23,382781.38,4093537.57,415604.89,6826645.72,9462746.32,11677193.78,689524.63,963218.64,5302553.53
28,30,7.4,NA,PE,750,0.12,20353068.6,1791244.55,11885234.09,421275.55,3808920.31,400990.19,6353183.55,9214077.65,10956176.74,676622.29,680093.41,4375769.05
28,30,7.4,NA,PE,750,0.12,21066206.3,1664802.32,12305832.15,500576.91,3919782.27,393757.44,6235689.4,9219921.3,11232831.92,637489.66,732723.66,4689541.32
28,30,7.4,NA,PE,750,0.12,16013665.35,1294776.34,9396772.8,332704.92,3040437.03,315999.4,4975312.7,7340030.34,8694261.21,526875.11,518442.7,3531808.3
20,28,#N/A,12,PE,775,0.25,1184265.91,131561.55,714613.67,18228.08,237002.56,22690.88,392117.34,545402.38,667810.69,44060.85,34049.94,258184.32
20,28,#N/A,12,PE,775,0.25,1026052.32,116952.86,623226.66,16232.87,201544.06,18483.73,336099.04,473455.76,561320.24,35826.82,30754.05,228294.93
20,28,#N/A,12,PE,775,0.25,1152143.35,119323.49,684037.32,16860.04,222393.23,22448.21,363638.06,538329.25,622119.9,39823.53,33976.61,258016.44
20,28,#N/A,12,PE,775,0.25,1028990.73,123368.43,617683.14,17175.4,205394.83,19647.16,343674.13,488458.69,575312.15,40173.26,31934.17,228050.48
20,28,#N/A,12,PE,775,0.25,1048058.43,121074.38,635889.88,17901.09,211106.98,20939.21,356502.42,485144.12,583612.46,38986.11,31250.89,231027.76
20,28,#N/A,12,PE,775,0.25,1238607.55,122695.4,735931.12,16038.52,241082.84,24957.06,428009.43,526080.6,682215.35,48572.24,57900.4,281544.43
20,28,#N/A,12,PE,775,0.25,1183579.84,129020.43,710818.26,19308.38,232605.78,23836.56,393074.63,554544.1,644887.81,41753.29,34598.77,261341.03
28,4,6.2,12,PA,900,0.00002,1057967.99,156668.1,658981.47,24815.52,241669.46,17676.3,474598.17,461183.19,600355.85,43061.86,21488.15,239276.75
28,4,6.2,12,PA,900,0.00002,1768376.09,134481.99,1180881.53,37573.7,464260.51,24059.81,946730.43,654819.8,1133494.65,96806.74,18998.48,384621.44
28,4,6.2,12,PA,900,0.00002,1003969.26,127441.2,613943.72,27012.96,220101,15233.85,393096.87,443218.18,522814.22,32667.07,20169.04,241412.46
30,7,7.4,0,PS,1000,#N/A,7097917.06,722946.91,4874908.47,103280.12,1644490.95,119511.08,2456079.18,2525358.88,4037652.21,232457.85,358418.44,1646728.45
30,7,7.4,0,Others,1000,#N/A,6307167.81,840189.49,4203606.05,54418.99,1486086.41,104863.22,2060974.67,2563864.89,4410222.15,233825.47,129443.85,1309096.62
16,20,5.5,10,PE,3000,0.7,942041.73,149486.35,527475.57,14993.86,172286.43,24693.91,316615.99,431819.28,462912.23,28901.88,34132.6,202723.09
16,20,5.5,10,PE,3000,0.7,1033212.14,151024.36,574141.85,18116.76,186295.58,29956.54,346633.99,503896.98,489173.1,30844.13,39147.47,228433.87
16,20,5.5,10,PE,3000,0.7,4160536.62,560859.53,2361569.91,52917.34,797205.49,130933.27,1420674.8,1817858.19,2169104.79,128651.96,189770.79,955251.22
16,20,5.5,10,PE,3000,0.7,985998.15,100702.82,523540.13,12610.21,171097.83,41595.1,356651.42,399310.91,421872.3,26129.25,70797.56,250639.22
26,45,7.2,0,PS,50000,0.01,22033.75,2098.65,15310.55,869.72,5937.33,399.21,9553.3,10135.05,13996.3,692.27,663.39,6384.32
26,45,7.4,0,PS,50000,0.01,20400.11,2065.22,13541.3,649.97,4937.27,336.69,8186.19,9470.27,11911.25,597.07,835.44,5568.8
26,45,7.4,0,PS,50000,0.01,33802.42,3720.94,21183.2,870.12,7326.16,715.62,12313.08,15958.04,18509.2,918.62,1660.44,8600.08
26,45,7.4,0,PS,50000,0.01,5397.19,546.26,3255.96,117.07,1117.85,121.44,1797.72,2549.9,3120.14,146.22,270.53,1270.65
26,45,7.4,0,PS,50000,0.01,3677.67,348.59,2521.75,130.34,979.99,61.83,1487.88,1677.09,2445,116.89,89.33,1011.4
26,45,7.2,0,PS,50000,0.01,77577.33,9369.55,45315.21,845.56,14314.45,1316.78,24248.9,35171.93,39280.08,1931.64,5282.62,17937.77
26,7,7.4,0,PE,90000,0.01,1404074.88,110089.21,786375.75,34225.17,316450.92,36299.84,554910.54,838275.47,1016336.22,63970.71,38213.62,354468.67
26,7,7.4,0,PE,90000,0.01,896024.83,92238.57,593892.24,26879.59,211002.88,18486.03,514449.15,522384.99,571223.7,34107.26,24382.9,208258.65
17,16,7.2,12,PP,#N/A,#N/A,4386170.21,430510.01,3275939.84,151278.27,1315353.88,80329.34,1949098.34,1794336.74,3107006.39,160914.3,101227.39,1257188.49
17,16,7.2,12,PP,#N/A,#N/A,5161523.77,506146.46,3854429.65,178826,1549610.44,97257.07,2295876.54,2114578.19,3662441.51,189526.27,117516.76,1481033.23
17,16,7.2,12,PP,#N/A,#N/A,5847961.39,682622.58,4270651.77,188019.52,1655900.7,129265.85,2893176.65,2632463.64,4054265.83,224584.82,156501.82,1701166.55
32,21,NA,0,PP,#N/A,#N/A,5560384.03,808613.94,4135654.02,213620.63,1615834.19,154811.89,3405362.45,2825434.19,4000015.53,218489.53,232621.84,1863966.67
32,21,NA,0,PP,#N/A,#N/A,7205548.09,1006889.67,5426281.5,271133.95,2145592.03,183003.69,4254540.62,3565280.87,5266600.79,286367.99,234911.69,2344147.37
32,21,7.2,0,PP,#N/A,#N/A,5825063.08,802023.69,4394649.33,222765.54,1739842.83,154317.86,3467292.11,2933245.06,4311424.21,231089.01,193941.35,1911926.55
32,21,NA,0,PP,#N/A,#N/A,130608.29,17100.84,97164.79,4528.3,37651.85,3174.33,70885.28,61859.21,94816.78,5179.46,4550.69,40571.27
32,21,NA,0,PP,#N/A,#N/A,166313.64,20978.7,117643.58,5426.64,45033.22,3948.34,86503.6,78739.28,115991.11,6551.5,5816.64,48999.63
32,21,NA,0,PP,#N/A,#N/A,247054.09,33142.33,183941.17,9066.58,71874.51,6568.06,140011.62,120310.63,179532.38,9571.72,10117.3,80281.1
32,21,NA,0,PP,#N/A,#N/A,4386170.21,430510.01,3275939.84,151278.27,1315353.88,80329.34,1949098.34,1794336.74,3107006.39,160914.3,101227.39,1257188.49
32,21,NA,0,PP,#N/A,#N/A,5161523.77,506146.46,3854429.65,178826,1549610.44,97257.07,2295876.54,2114578.19,3662441.51,189526.27,117516.76,1481033.23
12.5,7,7.6,10,PE,#N/A,0.00002,1651368.17,164985.93,1066567.97,26295.92,353044.28,66548.13,572705.29,629389.4,944202.09,54342.11,86049.38,399416.76
28,7,7.4,NA,PE,#N/A,0.12,6578381.36,1210419.3,4050318.09,99466.92,1451473.87,95671.12,2420803.36,3092678.6,3602282.71,206480.71,176308.32,1598252.09
28,7,7.4,NA,PE,#N/A,0.12,12777522.18,2142024.14,8599806.83,24379.5,3096321.32,122445.77,4118618.98,5340592.95,8997399.54,415464.23,227312.13,2577025.88
28,7,7.4,NA,PE,#N/A,0.12,6643194.26,1155629.92,4462516.84,163234.17,1669812.68,129603.82,3094866.84,3226099.92,4162636.47,240122.44,186111.05,1829008.84
29,14,7.25,NA,PE,#N/A,4,4392589.35,638683.96,3310369.29,168309.66,1320362.03,120117.52,2715759.17,2279926.9,3284027.57,174579.07,156219.71,1495577.57
12.5,21,7.6,10,PE,#N/A,0.00002,3736062.3,581705.12,2926309.8,162919.89,1187293.97,107282.07,2524602.15,2005137.26,2917412.3,151935.97,136194.12,1347857.4
12.5,21,7.6,10,PE,#N/A,0.00002,5981810.14,697767.15,4011878.33,174751.96,1428595.34,145577.59,2867908.88,2545878.15,3776787.19,219747.7,243353.48,1680687.05
28,30,7.4,NA,PE,#N/A,0.12,3546431.65,458057.52,2436979.03,103043.34,870568.15,105194.3,1689824.66,1667325.63,2238040.43,126748,176774.32,1015217.21
28,30,7.4,NA,PE,#N/A,0.12,7292700.6,1153274.16,5063120.47,240891.39,1880948.15,201127.69,3849443.61,3799668.58,4823229.06,275767.78,276471.68,2101645.39
28,35,NA,12,PE,#N/A,0.0002,8877535.4,1737937.61,5495023.43,85044.78,1993680.13,108225.9,3113337.1,4044013.83,5246898.29,284702.57,178573.24,1980124.18
25,35,NA,12,PS,#N/A,0.0002,10698454.03,1141764.42,7003890.14,255725.75,2415376.21,269897.46,4654315.43,4575251.16,6316311.26,394708.48,378054.11,2670954.8
25,35,NA,12,PS,#N/A,0.0002,8270793.47,961730.99,5262775.99,162697.98,1850682.43,217194.56,3373627.46,3440302.19,4752661.67,297566.82,290973.53,2061928.82
25,35,NA,12,PS,#N/A,0.002,6623803.15,928920.34,4956007.52,243151.98,1933663.73,179270.8,4047062.6,3361598.84,4876541.75,271670.4,232223.37,2158868.41
28,35,NA,12,PS,#N/A,0.02,5022416.59,696962.92,3730900.75,170855.05,1398706.7,126088.08,3063383.77,2502798.29,3543995.41,217064.96,181918.47,1584161.84
25,35,NA,12,PS,#N/A,0.02,6331306.79,840052.86,4476855.74,196207.34,1676336.78,161858.1,3448546.67,3107478.41,4269917.23,250631.48,236835.08,1926417.31
12.5,42,7.6,10,PE,#N/A,0.00002,1841645.45,183428.47,1228373.82,39579.02,405075.6,46860.19,775998.95,766930.81,1056408.91,58026.84,116628.11,504977.97
12.5,42,7.6,10,PE,#N/A,0.00002,2137222.38,217137.04,1424947.22,39273.63,467534.7,61827.09,845154.5,842411,1219135.66,67377.65,142338.76,568427.95
12.5,44,7.6,10,PE,#N/A,0.00002,1932838.64,198798.75,1231163.54,22406.04,409653.78,97344.83,585211.97,682649.53,1105890.32,60689.12,88675.69,428731.04
12.5,50,7.6,10,PE,#N/A,0.00002,2076946.17,216394.45,1329029.12,27150.92,438393.58,97850.75,659540.32,754190.28,1178290.74,65552.54,104513.1,473431.97
12.5,50,7.6,10,PE,#N/A,0.002,1960424.86,211465.35,1231303.01,32383.28,395826.52,62978.41,771927.71,775213.65,1052644.61,63620.37,144398.59,523224.88
12.5,50,7.6,10,PE,#N/A,0.002,2013166.77,199053.46,1338625.75,34901.32,443620.05,68203.6,767310.75,764705.78,1188506.36,69231.24,122850.47,512347.81
12.5,56,7.6,10,PE,#N/A,0.00002,1881251.22,183477.19,1253298.66,31835.57,421506.26,67574.34,705448.27,694682.04,1169119.44,77115.58,98541.17,455373.29
25,36,#N/A,0,PET,#N/A,#N/A,3280009.42,336277.06,2486478.24,97699.85,881240.14,98186.01,1171232.56,1528170.95,2606019.7,139642.08,15486.05,740521.18
25,36,#N/A,0,PET,#N/A,#N/A,4639700,451412.38,3459641.92,101646.63,1230688.32,111487.91,1585036.43,1949608.27,3579296.1,191382.09,72264.19,1035738.99
25,36,#N/A,0,PET,#N/A,#N/A,3937563.2,404438.05,2987387.86,112023.66,1063904.38,114579.3,1357942.27,1814738.11,3158800.05,163104.6,17287.74,895633.24
25,36,#N/A,0,PET,#N/A,#N/A,3470054.27,366956.57,2567007.67,96545.34,870125.17,98208.72,1161536.13,1605624.15,2535537.58,132041.72,48959.58,773872.82
25,36,#N/A,0,PET,#N/A,#N/A,2795095.48,275432.73,2092019.53,70615.46,749579.43,74526,959518.22,1238449.96,2197459.64,114363.98,29995.2,630466.24
